"tweet_date_created","tweet_id","tweet_text","language","sentiment","sentiment_score"
"2018-07-23T17:10:37.251000","1021442473485365251","Richarlison es nuevo jugador del #Everton por 56 millones de euros. Y pensar que #Watford se lo había comprado a #Fluminense hace un año por 15 millones de euros. O sea que lo vendió casi por el cuádruple.","es","NEUTRAL","{""Neutral"":0.75571215152740478515625,""Negative"":0.1765414774417877197265625,""Positive"":0.0417846255004405975341796875,""Mixed"":0.02596180327236652374267578125}"
"2018-05-02T05:26:56","991549577772847104","Para la mayoría es un día cualquiera, sin relevancia. Para mí este día significa la espera de muchos años, no puedo explicar cómo me siento, independiente de lo que pueda pasar, estoy orgulloso de ser aficionado de ti @LFC enamorado de ti @LFCEspanol ilusionado contigo #YNWA ?? https://t.co/OyaH01NkW4","es","POSITIVE","{""Neutral"":0.0063325879164040088653564453125,""Negative"":0.0169321410357952117919921875,""Positive"":0.964123547077178955078125,""Mixed"":0.012611734680831432342529296875}"
"2018-08-20T21:07:21.322000","1031648907284152322","@LFC @premierleague Ojalá esta temporada por fin ganemos la premier","es","NEUTRAL","{""Neutral"":0.673111140727996826171875,""Negative"":0.1133479177951812744140625,""Positive"":0.1832236349582672119140625,""Mixed"":0.030317239463329315185546875}"
"2018-05-03T12:03:36","992011792074313728","Así respondió Pep Guardiola una graciosa pregunta sobre el acuerdo de patrocinio entre el #ManchesterCity y #Tinder. (Fuente: AS) https://t.co/MegvueEKcF","es","NEUTRAL","{""Neutral"":0.760389506816864013671875,""Negative"":0.05265085399150848388671875,""Positive"":0.17042171955108642578125,""Mixed"":0.0165379345417022705078125}"
"2018-07-10T01:40:06.920000","1016497258412625920","Scholes atribuye el éxito de Inglaterra a Pep Guardiola
El exjugador del @ManUtd asegura que Southgate se ha fijado en el @ManCity de Guardiola  para el estilo de juego de la selección inglesa. https://t.co/3lhmcQpP6R","es","NEUTRAL","{""Neutral"":0.9547603130340576171875,""Negative"":0.00229532201774418354034423828125,""Positive"":0.0400107540190219879150390625,""Mixed"":0.0029335911385715007781982421875}"
"2018-07-26T06:05:52.584000","1022362345442627584","Informa @dxtcampeon que el @NUFC abonará la cláusula de Fabian Schär para hacerse con los servicios del central suizo. https://t.co/ByrbSzkbVB","es","NEUTRAL","{""Neutral"":0.9508049488067626953125,""Negative"":0.02808289788663387298583984375,""Positive"":0.015221382491290569305419921875,""Mixed"":0.0058907829225063323974609375}"
"2018-08-09T12:06:02.600000","1027526415720345600","? UFFICIALE - Victor #Camarasa in prestito al @CardiffCityFC dal @RealBetis https://t.co/53sFxglZVn","es","NEUTRAL","{""Neutral"":0.946897685527801513671875,""Negative"":0.014316084794700145721435546875,""Positive"":0.0341857783496379852294921875,""Mixed"":0.004600456915795803070068359375}"
"2018-09-13T20:20:01.832000","1040334304251768832","Copia y coloca a tu EQUIPO favorito de cada país 
????

?? - @Cruz_Azul_FC
?? - @FCBarcelona_es 
?? - @FCBayern 
?? - @SantosFC
?? - @FCPorto
?? - @AS_Monaco 
??????? - @ChelseaFC 
?? - @juventusfc
?? - @psveindhoven 
?? - @LAGalaxy_Es","es","NEUTRAL","{""Neutral"":0.789704740047454833984375,""Negative"":0.0009303877013735473155975341796875,""Positive"":0.20425264537334442138671875,""Mixed"":0.0051122135482728481292724609375}"
"2018-07-28T22:50:28.125000","1023339936869765125","#ChampionsCup | ¡LOCURA! PERO QUE VIVA EL FÚTBOL XHAKA! 

#ManUnited 1-4 #Liverpool 

37'ST #Shaquiri 

https://t.co/Ijt9gjW4v9","es","NEUTRAL","{""Neutral"":0.713874280452728271484375,""Negative"":0.0223435200750827789306640625,""Positive"":0.2071722447872161865234375,""Mixed"":0.056609965860843658447265625}"
"2018-08-09T16:01:59.665000","1027585792510705665","@FCBarcelona_es el año próximo el @everton invitado al Gamper.","es","NEUTRAL","{""Neutral"":0.92320621013641357421875,""Negative"":0.017052315175533294677734375,""Positive"":0.0534874983131885528564453125,""Mixed"":0.006253973580896854400634765625}"
"2018-07-24T22:19:31.673000","1021882598035996673","@afcbournemouth @CDLeganes Iré a Inglaterra a ver un partido tuyo jajaja, nah, ojalá comprar tu camiseta ?","es","NEUTRAL","{""Neutral"":0.89226973056793212890625,""Negative"":0.02268948964774608612060546875,""Positive"":0.071081645786762237548828125,""Mixed"":0.0139591358602046966552734375}"
"2018-08-10T20:33:11.289000","1028016432678924289","76' - CAMBIO: Ingresa @mctominay10 y sale @Fred08oficial con un gran desempeño en su debut #MUFC","es","NEUTRAL","{""Neutral"":0.891960442066192626953125,""Negative"":0.0034584053792059421539306640625,""Positive"":0.099784195423126220703125,""Mixed"":0.00479697994887828826904296875}"
"2018-08-09T15:13:42.745000","1027573641695903745","Hoy hay que dar las gracias al @Everton por sacarnos de encima a dos conos. ESPECTACULAR.","es","POSITIVE","{""Neutral"":0.0530296154320240020751953125,""Negative"":0.0068454258143901824951171875,""Positive"":0.92015933990478515625,""Mixed"":0.01996559463441371917724609375}"
"2018-08-09T19:14:33.022000","1027634254191190022","@EnLaJugadaRCN  amigos saludos el @Everton es en la Premier lo que el @DIM_Oficial a nuestro torneo. Tal cuál","es","NEUTRAL","{""Neutral"":0.672859668731689453125,""Negative"":0.0046426956541836261749267578125,""Positive"":0.3147149980068206787109375,""Mixed"":0.007782615721225738525390625}"
"2018-07-13T21:15:37.513000","1017880250649280513","? Wilmar Barrios suena para el @ChelseaFC. ¿Será, será? Sería una maravilla para los blues.","es","NEUTRAL","{""Neutral"":0.847294330596923828125,""Negative"":0.01111504249274730682373046875,""Positive"":0.13119117915630340576171875,""Mixed"":0.0103994198143482208251953125}"
"2018-07-08T15:13:26.984000","1015977163772841984","@hazardeden10 @ChelseaFC @allfootballapp Viste la preficcion de Hazard del 13 de junio @martindelp ?","es","NEUTRAL","{""Neutral"":0.9470541477203369140625,""Negative"":0.02563226222991943359375,""Positive"":0.02203160338103771209716796875,""Mixed"":0.005282062105834484100341796875}"
"2018-08-12T16:06:21.152000","1028674055946289152","#PremierLeague ??????? ¡Comienza el segundo tiempo! ?

@Arsenal 0-1 @ManCity

No te pierdas las acciones del juego que se lleva la Jornada 1 de la Premier ??

https://t.co/QdgejbiJK9 https://t.co/V9MSKL9oCD","es","NEUTRAL","{""Neutral"":0.90464174747467041015625,""Negative"":0.01838482730090618133544921875,""Positive"":0.064656578004360198974609375,""Mixed"":0.012316825799643993377685546875}"
"2018-07-03T19:07:01.570000","1014224007170797570","@Ing_Pellegrini @pamogaec @WestHamUtd Suerte Manuel, acá toda la hinchada de LIGA te recuerda! Un abrazo.","es","POSITIVE","{""Neutral"":0.388707220554351806640625,""Negative"":0.0054542608559131622314453125,""Positive"":0.5910894870758056640625,""Mixed"":0.014749049209058284759521484375}"
"2018-08-16T17:10:48.451000","1030139825528168451","Felicitamos a nuestro cliente 1x Bet por su nuevo contrato de patrocinio con @spursofficial ?? https://t.co/bHFUMRZqUJ","es","NEUTRAL","{""Neutral"":0.954968869686126708984375,""Negative"":0.013293056748807430267333984375,""Positive"":0.02747958339750766754150390625,""Mixed"":0.00425850041210651397705078125}"
"2018-08-09T16:36:16.721000","1027594421045534721","Equipos como #Everton, #WestHam, #Fulham y #Wolverhampton anunciando buenos fichajes en el último día de fichajes en Inglaterra. El día antes que comience la Premier League 2018/19. Y el #ManUnited parece resignado con Fred y Dalot. Fútbol is coming.
#DeadlineDay #EPL","es","NEUTRAL","{""Neutral"":0.90526020526885986328125,""Negative"":0.01802033372223377227783203125,""Positive"":0.063357412815093994140625,""Mixed"":0.013362071476876735687255859375}"
"2018-07-10T22:07:31.123000","1016806148010373123","@MaverickGold @ChelseaFC @eldia @Jdeportiva ¿Josimar Quintero? ?","es","NEUTRAL","{""Neutral"":0.962632656097412109375,""Negative"":0.02214508317410945892333984375,""Positive"":0.011293294839560985565185546875,""Mixed"":0.003928969614207744598388671875}"
"2018-06-16T15:03:27","1008002120090619904","Empató #ARG a uno contra #ISL en su debut. Marcó Kun Agüero, delantero del #ManCity, en un encuentro donde también jugó Rojo y Otamendi https://t.co/9KID8wxk3f","es","NEUTRAL","{""Neutral"":0.971998691558837890625,""Negative"":0.012444500811398029327392578125,""Positive"":0.011341284029185771942138671875,""Mixed"":0.00421548448503017425537109375}"
"2018-08-09T15:53:58.976000","1027583776069758976","@FCBarcelona_es @Everton Callaras muchas bocas allí Yerry, mucha suerte, no confiaron en ti y contra eso nada se puede hacer","es","POSITIVE","{""Neutral"":0.23037810623645782470703125,""Negative"":0.24662558734416961669921875,""Positive"":0.362695991992950439453125,""Mixed"":0.16030029952526092529296875}"
"2018-07-08T16:02:52.155000","1015989604829233155","En el día de ayer #chelsea volvió a entrenamientos con una parte de la plantilla. https://t.co/fAw7TFuOUT","es","NEUTRAL","{""Neutral"":0.851939857006072998046875,""Negative"":0.09041006863117218017578125,""Positive"":0.04498369991779327392578125,""Mixed"":0.012666373513638973236083984375}"
"2018-08-17T19:51:56.888000","1030542766156197888","@andresmarocco @sscnapoli @D_Ospina1 @Arsenal @FCFSeleccionCol Siempre y cuando sea titular","es","NEUTRAL","{""Neutral"":0.838348090648651123046875,""Negative"":0.0376170575618743896484375,""Positive"":0.11103670299053192138671875,""Mixed"":0.0129981301724910736083984375}"
"2018-08-30T11:19:25.489000","1035124829840703489","EMPIEZA EL ESPECTÁCULO 
Esta tarde a partir de las 18 h. (en abierto Gol Tv) se realizará el sorteo de la @ChampionsLeague  en Mónaco.
Nuestro torneo.
No estaría mal un grupo formado por el @realmadrid 
@FCPorto @LFC @Inter 
Así, para empezar...?
#UCLdraw 

#JueGenteChachi30Ago https://t.co/SfC7I4CGFp","es","NEUTRAL","{""Neutral"":0.793012559413909912109375,""Negative"":0.06188356876373291015625,""Positive"":0.08706997334957122802734375,""Mixed"":0.05803394317626953125}"
"2018-07-31T02:26:00.377000","1024118955215077377","@byAngelicaC @ManCity Te conozco desde fuera lugar.... uyyyyyyyyyyy","es","NEUTRAL","{""Neutral"":0.77254021167755126953125,""Negative"":0.10041992366313934326171875,""Positive"":0.10702945291996002197265625,""Mixed"":0.0200104005634784698486328125}"
"2018-09-16T13:57:11.782000","1041325126996811782","#LigaPremierTD @Raul_Jimenez9 tiene al frente al @Wolves  sobre @BurnleyOfficial ¡Revive su gol! https://t.co/uxa7OYAqJh","es","NEUTRAL","{""Neutral"":0.92391490936279296875,""Negative"":0.015528910793364048004150390625,""Positive"":0.0533828996121883392333984375,""Mixed"":0.00717326067388057708740234375}"
"2018-08-27T20:43:31.304000","1034179626472546304","Para mi el mejor partido de Lucas Moura desde que llegó a los @SpursOfficial","es","NEUTRAL","{""Neutral"":0.768193721771240234375,""Negative"":0.0425949059426784515380859375,""Positive"":0.166269123554229736328125,""Mixed"":0.02294218726456165313720703125}"
"2018-08-09T19:57:04.080000","1027644955773358080","@arturo_h10 @Everton Si pero tu consideras a Lenglet , por encima de Yerri Mina, gracias por la respuesta.","es","NEUTRAL","{""Neutral"":0.53510582447052001953125,""Negative"":0.057938493788242340087890625,""Positive"":0.3050951659679412841796875,""Mixed"":0.101860463619232177734375}"
"2018-08-05T04:03:47.929000","1025955499584380929","El defensor @AlderweireldTob?? es nuevo jugador del @ManUtd. Llega procedente del @SpursOfficial. Por 60.000.000 £. https://t.co/V9lJqCdijY","es","NEUTRAL","{""Neutral"":0.90713894367218017578125,""Negative"":0.03082685731351375579833984375,""Positive"":0.0506586730480194091796875,""Mixed"":0.01137548871338367462158203125}"
"2018-08-08T21:58:00.400000","1027312999843942400","Pues ya tenemos a Kepa como nuevo jugador de los Blues. Foto vía @ChelseaFC https://t.co/OU8LyjpoIm","es","NEUTRAL","{""Neutral"":0.847298562526702880859375,""Negative"":0.049643345177173614501953125,""Positive"":0.0903456509113311767578125,""Mixed"":0.01271253265440464019775390625}"
"2018-07-23T18:44:39.729000","1021466138163785729","LA HISTORIA JAMÁS CONTADA DE JAMES RODRÍGUEZ, EL NIÑO TARTAMUDO QUE CONQUISTO AL MUNDO #Falcao #YerryMina #Suarez #Mbappe #Neymar #Modric #Rakitic #Pogba #FelizLunes #RealMadrid #forzaJuve #ManchesterUnited #HalaMadrid #Juventus 

Ver Video: ? https://t.co/3aWTxWtVx4        ?","es","NEUTRAL","{""Neutral"":0.900378048419952392578125,""Negative"":0.0700573027133941650390625,""Positive"":0.0152564086019992828369140625,""Mixed"":0.014308218844234943389892578125}"
"2018-08-03T15:58:16.601000","1025410533246361601","#Liverpoolfc #Tela les desea el mejor de los éxitos. Ultimo partido como juveniles U -18 gracias muchachos por las alegrías dadas #ViernesDeGanarSeguidores #SiguemeYTeSigo https://t.co/aQGaYWpRhT","es","POSITIVE","{""Neutral"":0.4058060944080352783203125,""Negative"":0.037280477583408355712890625,""Positive"":0.503839969635009765625,""Mixed"":0.0530734099447727203369140625}"
"2018-08-18T15:28:48.449000","1030838933691752449","66' | #LEI 2-0 #WOL  
Tarjeta roja @LCFC. Jamie Vardy es expulsado con roja directa después de una acción con Doherty. Los locales se quedan con 10.

#LEIWOL","es","NEUTRAL","{""Neutral"":0.89458262920379638671875,""Negative"":0.02102042734622955322265625,""Positive"":0.074617564678192138671875,""Mixed"":0.00977938808500766754150390625}"
"2018-08-24T17:49:05.625000","1033048565101338625","OFICIAL | Boubacar Hanne se marcha cedido al Jumilla.

#LoanWatch #WWFC
https://t.co/g3uqLCCQO0","es","NEUTRAL","{""Neutral"":0.874291360378265380859375,""Negative"":0.045877091586589813232421875,""Positive"":0.06800758838653564453125,""Mixed"":0.0118240006268024444580078125}"
"2018-08-11T17:56:59.752000","1028339510256586752","Creo que el @Everton es buen equipo y sumandole los refuerzos va dar de que hablar esta temporada OJO SALUDOS  desde cartago, Valle #PREMIERxESPN #PREMIERxESPN #PREMIERxESPN","es","NEUTRAL","{""Neutral"":0.5277283191680908203125,""Negative"":0.014936708845198154449462890625,""Positive"":0.407594621181488037109375,""Mixed"":0.049740314483642578125}"
"2018-08-23T20:29:31.466000","1032726550498750466","#MLSxLPDT | ¿Cerca de la @MLS? ?

El defensor del @QPR, Nedum Onuoha ??, estaría cerca de firmar con el @RealSaltLake. Onuoha, de 31 años, pasó por el @ManCity y el @SunderlandAFC. ? https://t.co/diwQ83BnIm","es","NEUTRAL","{""Neutral"":0.950394332408905029296875,""Negative"":0.0430039465427398681640625,""Positive"":0.00208436511456966400146484375,""Mixed"":0.0045173806138336658477783203125}"
"2018-05-03T02:30:50","991867650333536256","@Elite_never_die @LFC Yo tampoco estoy confiado, jugarle a Liverpool a un solo partido es muy complicado, mi comentario es que muchos reds están demasiado confiados.","es","NEGATIVE","{""Neutral"":0.077156610786914825439453125,""Negative"":0.83191525936126708984375,""Positive"":0.0297925472259521484375,""Mixed"":0.06113560497760772705078125}"
"2018-07-12T13:54:27.160000","1017406840437596160","#MercadoDePases ? #Arsenal El jugador Marcos Curado fué transferido al club Génova de #Italia ,  quién lo  cede a préstamo al  club Avellino via @ArsenalOficial https://t.co/UrRKMJCM44","es","NEUTRAL","{""Neutral"":0.84326016902923583984375,""Negative"":0.038133628666400909423828125,""Positive"":0.09202754497528076171875,""Mixed"":0.026578642427921295166015625}"
"2018-08-30T19:29:19.475000","1035248115438313475","Binor Cakep Sangean
Real Madrid
Liverpool
GOT7
Yoongi
Renjun
Luka Modric
UEFA
Dólar
Joe Biden
Sergio Ramos

#UCLdraw
#WelcomeToIndonesiaSuperJunior
#YNWA
#WiroSableng
#CintaSeniBudayaIndonesia
#NoAlGolpePeronista
#ChampionsLeague https://t.co/O22Cs5nuna","es","NEUTRAL","{""Neutral"":0.9893534183502197265625,""Negative"":0.00335204531438648700714111328125,""Positive"":0.0058288462460041046142578125,""Mixed"":0.001465698820538818836212158203125}"
"2018-07-31T21:00:52.632000","1024399520413765632","?Un 31 de Julio de 2006, Michael #Carrick??????? era presentado oficialmente como jugador del #ManchesterUnited???????:

Sus números con los `Red Devils´:

?464 partidos
?23 goles
?18 títulos https://t.co/iXxUbc5Pbl","es","NEUTRAL","{""Neutral"":0.979611217975616455078125,""Negative"":0.009334695525467395782470703125,""Positive"":0.0075753009878098964691162109375,""Mixed"":0.0034787361510097980499267578125}"
"2018-09-13T15:13:39.193000","1040257204639752193","? | #EFC

Lista de Lesionados del Everton:

James McCarthy, Michael Keane, Phil Jagielka, Beni Baningime, André Gomes, Seamus Coleman y Dominic Calvert-Lewin.

Theo Walcott, Bernard, Idrissa Gana Gueye y Yerry Mina son duda para el juego contra el West Ham. https://t.co/NffNtu4SMP","es","NEUTRAL","{""Neutral"":0.953699588775634765625,""Negative"":0.0055411928333342075347900390625,""Positive"":0.0357610024511814117431640625,""Mixed"":0.004998274147510528564453125}"
"2018-07-12T17:48:48.961000","1017465812817448961","El #WestHam ??????? inició negociaciones con Yaya Touré, jugador que será agente libre. Lejos de algún acuerdo, han establecido la primera toma de contacto. https://t.co/KOg4jsmstw","es","NEUTRAL","{""Neutral"":0.95954620838165283203125,""Negative"":0.02426498942077159881591796875,""Positive"":0.010316737927496433258056640625,""Mixed"":0.0058720693923532962799072265625}"
"2018-09-09T20:04:00.721000","1038880723405598721","Upto £100 #freebets ?? https://t.co/dZLxuG4bbo #westham #tennis #united #olympics #btts #referee #inplay https://t.co/yHXyKLUtoc","es","NEUTRAL","{""Neutral"":0.954519748687744140625,""Negative"":0.006551061756908893585205078125,""Positive"":0.0355688370764255523681640625,""Mixed"":0.0033603818155825138092041015625}"
"2018-07-28T05:23:16.201000","1023076400734003201","@rigoberto_112 @FichajeGoleador @ChelseaGoleador @ChelseaFC_Sp @pfc_cska @ChelseaFC @PFCCSKA_en @DeportesKC Esta cuenta no da fichajes oficiales, los da como ""humo"" o predicción se podría decir, mejor quédate con fuentes como @DeportesKC @FabrizioRomano @DiMarzio @InvictosSomos @SkySportsNews que son muchísimo más confiables que esta.","es","NEUTRAL","{""Neutral"":0.51491451263427734375,""Negative"":0.056479342281818389892578125,""Positive"":0.3413853943347930908203125,""Mixed"":0.08722074329853057861328125}"
"2018-05-04T19:42:58","992489782902251520","Tenemos dos grandes problemas, uno es que en estático y con el equipo rival replegado somos pésimos en creación, y la segunda que somos muy conformistas, sólo apretamos ante la necesidad. #mufc #ManUtd","es","NEGATIVE","{""Neutral"":0.280940353870391845703125,""Negative"":0.3549569547176361083984375,""Positive"":0.25241863727569580078125,""Mixed"":0.1116840541362762451171875}"
"2018-07-02T21:56:49.234000","1013904352170463234","@MilloLaguneroSt @Velez @WatfordFC no se te pasa por la cabeza que grondona lo haya dicho de manera sarcastica/burlona refiriendose al partido de Boca-corinthians de 2013 en donde hubo un polemico arbitraje del juez en donde se beneficio a Boca? y no diciendo que se lo haya arreglado?","es","NEGATIVE","{""Neutral"":0.231290400028228759765625,""Negative"":0.655192673206329345703125,""Positive"":0.0321556888520717620849609375,""Mixed"":0.081361286342144012451171875}"
"2018-08-02T00:18:28.818000","1024811633401634818","@ElDelas @sanchoarce @LFC @juventusfces Pongo toda mi confianza en Klopp","es","NEUTRAL","{""Neutral"":0.4852764904499053955078125,""Negative"":0.07816953957080841064453125,""Positive"":0.3974611759185791015625,""Mixed"":0.03909276425838470458984375}"
"2018-08-02T19:10:37.344000","1025096548311609344","Según @SkySportsNews el Tottenham escuchará ofertas por Alderweireld, ya que acaba contrato en 2019. #MUFC","es","NEUTRAL","{""Neutral"":0.95574486255645751953125,""Negative"":0.02204293571412563323974609375,""Positive"":0.01640142686665058135986328125,""Mixed"":0.00581068359315395355224609375}"
"2018-08-30T17:27:53.288000","1035217556628492288","@ManUtd @ChampionsLeague sera un gran partido entre  @ManUtd y @juventusfces","es","NEUTRAL","{""Neutral"":0.703037440776824951171875,""Negative"":0.0194857753813266754150390625,""Positive"":0.2623750865459442138671875,""Mixed"":0.0151017345488071441650390625}"
"2018-08-12T17:43:06.576000","1028698404409368576","tras la primera jornada de la #PremierLeague, podriamos decir que #Liverpool #mancity van a dar que hablar y que #Chelsea #Arsenal y #MUnited van a sufrir?","es","NEUTRAL","{""Neutral"":0.781799614429473876953125,""Negative"":0.14289928972721099853515625,""Positive"":0.049678497016429901123046875,""Mixed"":0.0256227217614650726318359375}"
"2018-09-01T17:47:54.713000","1035947367751667713","#Fútbol
Liverpool se mantiene firme https://t.co/GLpKi8A6uQ 
Por Pedro Arias @OkResumenSports
#JürgenKlopp #LeicesterCity #Liverpool #PedroArias #RobertoFirmino #SadioMané","es","NEUTRAL","{""Neutral"":0.93569338321685791015625,""Negative"":0.00375298107974231243133544921875,""Positive"":0.0564267300069332122802734375,""Mixed"":0.0041269292123615741729736328125}"
"2018-08-09T18:29:51.808000","1027623003641847808","@FCBarcelona_es @Everton Juegas con la ilusión de las personas y las tratas como mercancías. 
Que injustos han sido con @YerriMinaFC","es","NEUTRAL","{""Neutral"":0.576042830944061279296875,""Negative"":0.188454449176788330078125,""Positive"":0.19225417077541351318359375,""Mixed"":0.04324853420257568359375}"
"2018-09-18T21:56:48.944000","1042170600117202944","Qué lindo que arrancó la champions!! Ahora tenemos dos horarios, como para poder ver algún partido más. Quién es el candidato para vos? 
#champions #championsleague #barcelona #realmadrid #liverpool #mancity #psg #bayern #juventus #messi #firmino #mbappe… https://t.co/cTm1TjiuPO https://t.co/NOMoX8X3jD","es","NEUTRAL","{""Neutral"":0.716197311878204345703125,""Negative"":0.000895386212505400180816650390625,""Positive"":0.270834267139434814453125,""Mixed"":0.012072932906448841094970703125}"
"2018-08-10T18:59:05.562000","1027992750938050562","@HulkDelgado @EvertonGoleador @FichajeGoleador @Everton @FCBarcelona_es @EPL_Goleador @aftgomes @Espana_Goleador @premierleague @FCBarcelona_GO @LaLiga Yo llevo mucho tiempo viendo fútbol. 15 años siguiendo al Everton y muchos años en Twitter hablando de fútbol... He aprendido que el que presume de saber mucho no suele saber una mierda,no sé si los fichajes triunfarán o no pero sé que el scouting del Everton es de primer nivel","es","NEUTRAL","{""Neutral"":0.563010513782501220703125,""Negative"":0.15166456997394561767578125,""Positive"":0.109908513724803924560546875,""Mixed"":0.17541639506816864013671875}"
"2018-09-18T16:10:26.912000","1042083433692966912","Hoy lo gana el #Liverpool  y el #Tottenham ? el partidazo de la fecha #LIVPSG  #championsleague","es","NEUTRAL","{""Neutral"":0.860325336456298828125,""Negative"":0.0065439641475677490234375,""Positive"":0.12757559120655059814453125,""Mixed"":0.0055550984106957912445068359375}"
"2018-08-04T16:27:33.344000","1025780289791033344","? JUGADORES A PRÉSTAMO

?Tayo Edun marcó a los 91 minutos para poner el empate 2-2 entre Ipswich Town y Blackburn Rovers. 
?Stephen Humphrys puso las cosas iguales entre Coventry y su equipo, Scunthorpe. Luego, se llevarían la victoria 2-1. #FFC #COYW https://t.co/qMUA8FwYtf","es","NEUTRAL","{""Neutral"":0.942577898502349853515625,""Negative"":0.00783138163387775421142578125,""Positive"":0.0424239970743656158447265625,""Mixed"":0.00716673769056797027587890625}"
"2018-07-13T16:49:04.808000","1017813171372023808","@SkySportsNews @messijff @FCBarcelona @nglkante @ChelseaFC Kanté vale 110 mde o si incluyen a Gomes serían 150","es","NEUTRAL","{""Neutral"":0.679440557956695556640625,""Negative"":0.1658418476581573486328125,""Positive"":0.1114664375782012939453125,""Mixed"":0.043251216411590576171875}"
"2018-08-09T15:29:10.314000","1027577535285133314","@Alex_kaiser3 @Everton @evertonfcspain @BarcelonaValor Es de echar al entrenador al momento.","es","NEUTRAL","{""Neutral"":0.80389320850372314453125,""Negative"":0.02325399033725261688232421875,""Positive"":0.15962697565555572509765625,""Mixed"":0.01322578079998493194580078125}"
"2018-09-01T23:20:48.744000","1036031148017823744","#BNacional | ¡Formación confirmada! #Arsenal formará con estos 11 para enfrentar desde las 20:30 a Santamarina de Tandil. (?: @ArsenalOficial). @AlmadeAscenso https://t.co/74911GJYH0","es","NEUTRAL","{""Neutral"":0.9670221805572509765625,""Negative"":0.01245928741991519927978515625,""Positive"":0.016583740711212158203125,""Mixed"":0.003934763371944427490234375}"
"2018-08-07T18:32:49.681000","1026898975427911681","https://t.co/rqqgnhWP2N

En esta nota repasamos brevemente los refuerzos del Fulham para una nueva temporada en Premier League. Aún a la espera de la llegada de otro/s jugadores. #FFC #COYW #FULFORCE","es","NEUTRAL","{""Neutral"":0.82238101959228515625,""Negative"":0.00877392478287220001220703125,""Positive"":0.1589395999908447265625,""Mixed"":0.009905420243740081787109375}"
"2018-07-20T19:05:09.952000","1020384132956925952","@elchiringuitotv Pero el @ChelseaFC  no es club top es club Europa league ?","es","NEUTRAL","{""Neutral"":0.875302374362945556640625,""Negative"":0.0815784931182861328125,""Positive"":0.013621830381453037261962890625,""Mixed"":0.02949734032154083251953125}"
"2018-05-02T03:25:37","991519048788795392","Jugador del año @D_DeGea Felicitaciones al Rey David. El mejor portero del mundo en la actualidad. #MUFC https://t.co/yZ3GjkA8WY","es","POSITIVE","{""Neutral"":0.20706035196781158447265625,""Negative"":0.010344318114221096038818359375,""Positive"":0.771128952503204345703125,""Mixed"":0.011466381140053272247314453125}"
"2018-08-14T11:25:59.392000","1029328276286779392","El Liverpool ha denunciado este martes a Mohamed Salah por utilizar el teléfono móvil mientras conducía, tras aparecer un vídeo en el que se le veía en un atasco utilizando el terminal. https://t.co/3bk8gMxwMs #LFC","es","NEUTRAL","{""Neutral"":0.88018238544464111328125,""Negative"":0.075069844722747802734375,""Positive"":0.03079807758331298828125,""Mixed"":0.01394967548549175262451171875}"
"2018-08-13T11:48:44.752000","1028971613608394752","#Fútbol de Inglaterra
¿Por qué Yerry Mina no fue al Manchester United? https://t.co/s0Mh0hT7eJ 
Por Carlos Sommi @OkResumenSports
#Barcelona #CarlosASommi #Everton #JoséMourinho #ManchesterUnited #MercadoDePases","es","NEUTRAL","{""Neutral"":0.945171177387237548828125,""Negative"":0.0411250703036785125732421875,""Positive"":0.0050957924686372280120849609375,""Mixed"":0.008607846684753894805908203125}"
"2018-08-09T21:55:59.968000","1027674882216275968","@Peq2010 @Atleti @FulhamFC @LucianoVietto Si se le llevan definitivo ok !!! ???","es","NEUTRAL","{""Neutral"":0.699492633342742919921875,""Negative"":0.0331513248383998870849609375,""Positive"":0.236889898777008056640625,""Mixed"":0.0304661653935909271240234375}"
"2018-07-20T22:45:13.800000","1020439515465420800","¡Préndete a la #ICC2018 ?! Empieza el torneo con un partidazo: #ManCity ? #Dortmund, desde las 21hs, en EXCLUSIVA por @DIRECTVSports (610/1610HD).

Disponible en la DIRECTV Sports APP y también en DIRECTVPlay: https://t.co/q0Y3lQ1Uzg ?? #FútbolEnDIRECTV https://t.co/PiXPViRH4I","es","NEUTRAL","{""Neutral"":0.9682254791259765625,""Negative"":0.00354628381319344043731689453125,""Positive"":0.02455354668200016021728515625,""Mixed"":0.00367468036711215972900390625}"
"2018-08-19T15:57:06.105000","1031208441799471105","@SebasDecker Si la premier no admite errores y menos con equipos chicos pk el @ManCityES, @Liverpool_GO y el @ChelseaFC lo están ganando todo!!.","es","NEUTRAL","{""Neutral"":0.531248152256011962890625,""Negative"":0.19380854070186614990234375,""Positive"":0.1938503086566925048828125,""Mixed"":0.081093013286590576171875}"
"2018-07-26T05:05:03.072000","1022347040137859072","Eden Hazard to Real Madrid: Florentino Perez determined to sign Chelsea Galactico https://t.co/0PL4figDP0 #CFC","es","NEUTRAL","{""Neutral"":0.9040663242340087890625,""Negative"":0.052710540592670440673828125,""Positive"":0.033901549875736236572265625,""Mixed"":0.00932157970964908599853515625}"
"2018-07-29T02:02:06.424000","1023388164797415424","@FCBarcelona @SpursOfficial No sé que me hace mas feliz, si arthur, lenglet, denis suarez o sergi roberto de capitan?????","es","POSITIVE","{""Neutral"":0.321606814861297607421875,""Negative"":0.011963871307671070098876953125,""Positive"":0.616525828838348388671875,""Mixed"":0.0499035231769084930419921875}"
